SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
0,0,3F3,6,00000091,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
0,1,325,2,077B4014,3,070F9378,3,00000000,0,00000000,0,00000000,0,00000000,0,4
0,2,06D,2,06DF77D3,3,00B311C8,2,00000000,0,00000000,0,00000000,0,00000000,0,0
0,3,132,2,06AC4AAD,3,02903235,2,00000000,0,00000000,0,00000000,0,00000000,0,0
0,4,1BB,2,02C18FBC,3,00810E32,2,00000000,0,00000000,0,00000000,0,00000000,0,5
0,5,06F,2,046594C9,3,00FCD4A9,3,00000000,0,00000000,0,00000000,0,00000000,0,6
0,6,189,6,000000F6,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
0,7,3A1,2,0438789A,3,039C87D2,2,00000000,0,00000000,0,00000000,0,00000000,0,4
0,8,0EC,2,072138B2,3,058E43E9,3,00000000,0,00000000,0,00000000,0,00000000,0,1
0,9,0C4,2,02EA3569,1,03C58D13,2,00000000,0,00000000,0,00000000,0,00000000,0,0
0,10,3A4,2,07ED7D65,3,0778D3CA,3,00000000,0,00000000,0,00000000,0,00000000,0,1
0,11,05C,2,0298F81B,0,04DBC5C8,1,00000000,0,00000000,0,00000000,0,00000000,0,0
0,12,0E8,2,0142B942,1,07244E05,2,00000000,0,00000000,0,00000000,0,00000000,0,5
0,13,23A,2,06E38AC5,3,004FB427,0,00000000,0,00000000,0,00000000,0,00000000,0,1
0,14,369,6,000000EA,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
0,15,3AE,2,02DE242F,3,03528C42,3,00000000,0,00000000,0,00000000,0,00000000,0,1
1,0,064,2,07F250FE,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,1,11C,2,01D9F4AC,0,04143D23,3,00000000,0,00000000,0,00000000,0,00000000,0,2
1,2,3F3,6,0000008F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,3,1A7,2,0114B6AE,0,017F6EC2,3,00000000,0,00000000,0,00000000,0,00000000,0,1
1,4,28E,2,0468BB25,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
1,5,295,2,059C16E6,3,059C16E8,3,00000000,0,00000000,0,00000000,0,00000000,0,0
1,6,132,6,0000009A,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,7,0F2,2,00FCD4AB,3,058D7BD2,3,00000000,0,00000000,0,00000000,0,00000000,0,1
1,8,04D,2,0307F09D,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,7
1,9,0DA,6,000000AF,3,000000AE,3,000000A5,3,000000AD,3,00000000,0,00000000,0,1
1,10,0A8,2,026B97FB,2,0303598D,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,11,0FF,2,06106DF5,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
1,12,0EC,2,04175A0B,1,0452A7FE,3,00000000,0,00000000,0,00000000,0,00000000,0,2
1,13,205,2,0779247F,0,0117714D,2,00000000,0,00000000,0,00000000,0,00000000,0,0
1,14,06D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
1,15,1B9,6,0000007D,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
2,0,146,2,005BF334,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,1,0D6,6,00000014,1,0000001F,3,00000000,0,00000000,0,00000000,0,00000000,0,1
2,2,06F,2,02E91BF9,3,023E8875,2,00000000,0,00000000,0,00000000,0,00000000,0,1
2,3,026,2,031C6D44,0,00EDF55B,2,00000000,0,00000000,0,00000000,0,00000000,0,0
2,4,1CE,2,00EC7982,3,00EC7990,1,00000000,0,00000000,0,00000000,0,00000000,0,1
2,5,35A,6,00000056,3,0000006D,3,0000005E,3,00000000,0,00000000,0,00000000,0,0
2,6,161,2,0506A7D7,3,02D348E8,3,00000000,0,00000000,0,00000000,0,00000000,0,2
2,7,0ED,2,017F6ECA,3,017F6EC0,3,00000000,0,00000000,0,00000000,0,00000000,0,1
2,8,0C4,2,07ED7D6C,3,0542A741,2,00000000,0,00000000,0,00000000,0,00000000,0,1
2,9,3A4,2,0024E600,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
2,10,12F,2,01E2FFB2,3,04C9C04E,3,000000D3,0,00000000,0,00000000,0,00000000,0,5
2,11,378,2,0500AD72,3,0500AD7C,3,00000000,0,00000000,0,00000000,0,00000000,0,0
2,12,295,2,00844AB4,3,07021397,3,00000000,0,00000000,0,00000000,0,00000000,0,1
2,13,0F7,2,0507465B,3,070646B3,3,00000000,0,00000000,0,00000000,0,00000000,0,5
2,14,016,2,009D3F7F,3,04E922E9,3,00000000,0,00000000,0,00000000,0,00000000,0,0
2,15,024,2,05EC2162,2,02363DA1,2,00000000,0,00000000,0,00000000,0,00000000,0,0
3,0,3A1,6,000000D3,2,000000DA,2,00000000,0,00000000,0,00000000,0,00000000,0,3
3,1,132,2,07B9DD98,2,06AC4A9E,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,2,1CE,2,06B5A990,3,00EC79AF,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,3,23A,2,06E38AF2,1,06336634,3,00000000,0,00000000,0,00000000,0,00000000,0,2
3,4,35A,2,0610EDB4,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
3,5,347,2,00C68726,1,06E1FE41,3,00000000,0,00000000,0,00000000,0,00000000,0,0
3,6,18B,2,03D6FB76,3,035E34D8,3,00000000,0,00000000,0,00000000,0,00000000,0,3
3,7,016,2,01639CDF,0,021D3363,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,8,0C4,2,067A56F4,2,02E91BC9,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,9,0EC,2,058E43C6,0,02406FBA,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,10,0ED,2,0107EBD2,3,07B27AD7,0,00000000,0,00000000,0,00000000,0,00000000,0,1
3,11,26F,6,0000001C,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
3,12,369,2,046BCA9F,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
3,13,0E8,2,070F9378,2,05260327,3,00000000,0,00000000,0,00000000,0,00000000,0,2
3,14,3F3,6,00000092,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
3,15,0D6,2,03FEAC9B,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,0,3C8,2,05F3D8AD,3,05F3D8BB,2,00000000,0,00000000,0,00000000,0,00000000,0,2
4,1,160,2,0690A090,3,0690A08A,3,00000000,0,00000000,0,00000000,0,00000000,0,3
4,2,146,2,00F681CB,3,00F681CC,3,00000000,0,00000000,0,00000000,0,00000000,0,1
4,3,132,2,05D5D0E8,3,05D5D0DA,3,00000000,0,00000000,0,00000000,0,00000000,0,1
4,4,325,2,06406087,3,0289B310,3,00000000,0,00000000,0,00000000,0,00000000,0,2
4,5,0ED,2,03507E35,3,017F6ECA,0,00000000,0,00000000,0,00000000,0,00000000,0,2
4,6,04D,6,00000083,2,00000094,2,00000000,0,00000000,0,00000000,0,00000000,0,0
