SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
0,0,09D,3,00004AF7,0,00014996,0,00004AF0,1,00000000,0,00000000,0,00000000,0,3
0,1,1F2,3,0003FE76,3,00038493,0,0003C799,3,00000000,0,00000000,0,00000000,0,2
0,2,29F,3,0000E162,3,0000E15B,3,0000A237,3,00000000,0,00000000,0,00000000,0,5
0,3,026,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
0,4,02E,6,0000008E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,11
0,5,1EF,4,000019A4,2,00000B40,2,000019A8,2,00001A44,2,00000000,0,00000000,0,1
0,6,1C0,5,00000207,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
0,7,288,2,0EDCCD5A,1,0EDB767C,3,00000000,0,00000000,0,00000000,0,00000000,0,1
0,8,2F9,6,0000006A,3,00000011,3,00000000,0,00000000,0,00000000,0,00000000,0,2
0,9,1C4,4,00001B9A,2,00001C7D,3,00000000,0,00000000,0,00000000,0,00000000,0,0
0,10,2AA,2,0EDB5FF3,3,0EDBEFE7,3,00000000,0,00000000,0,00000000,0,00000000,0,1
0,11,1BB,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
0,12,1F4,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
0,13,0C9,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
0,14,0F8,3,00013239,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
0,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,0,1CC,2,0EDCD9BD,3,0EDCD89F,2,00000000,0,00000000,0,00000000,0,00000000,0,3
1,1,284,2,0EDBAF47,3,0EDBAF49,3,00000000,0,00000000,0,00000000,0,00000000,0,0
1,2,0F1,2,0ECC37AA,3,0EDD0C96,3,00000000,0,00000000,0,00000000,0,00000000,0,7
1,3,29F,3,00008104,3,0000817F,0,00000000,0,00000000,0,00000000,0,00000000,0,1
1,4,0AC,3,0000F7FE,3,0000F802,3,00000000,0,00000000,0,00000000,0,00000000,0,2
1,5,026,3,000179CA,3,000179C6,3,0001AB57,3,00000000,0,00000000,0,00000000,0,0
1,6,0FE,3,0000C8A7,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,F
1,7,015,3,000198AE,3,000102E0,3,00000097,3,00000000,0,00000000,0,00000000,0,2
1,8,0A8,2,0ECC3E71,0,0EDCBA33,3,00000000,0,00000000,0,00000000,0,00000000,0,6
1,9,1FD,6,000000B3,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
