SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
0,0,3E7,2,029643DE,0,033427A7,0,00000000,0,00000000,0,00000000,0,00000000,0,2
0,1,154,2,01752396,3,0304DD9A,2,00000000,0,00000000,0,00000000,0,00000000,0,1
0,2,361,2,010C5FCF,2,0500AD7D,2,00000000,0,00000000,0,00000000,0,00000000,0,0
0,3,160,2,0426F40D,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
0,4,259,2,03586BB5,0,070E4F26,1,00000000,0,00000000,0,00000000,0,00000000,0,1
0,5,17D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,6
0,6,27E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
0,7,1B9,2,06EC107B,2,07039BE1,2,00000000,0,00000000,0,00000000,0,00000000,0,2
0,8,3FB,2,078A8858,3,012DAA86,3,00000000,0,00000000,0,00000000,0,00000000,0,6
0,9,3D3,6,000000E8,3,000000F6,1,00000000,0,00000000,0,00000000,0,00000000,0,2
0,10,302,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
0,11,1B6,6,00000059,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
0,12,0F7,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,5
0,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
0,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
0,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,0,302,2,057C1D92,2,042EC538,0,00000000,0,00000000,0,00000000,0,00000000,0,2
1,1,2E6,2,0304DD97,2,031D0006,3,00000000,0,00000000,0,00000000,0,00000000,0,0
1,2,1A3,2,00022D0A,3,01022FC6,1,00000000,0,00000000,0,00000000,0,00000000,0,0
1,3,340,2,007C935F,3,0000000F,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,4,160,2,018DD8CA,2,02EDA378,0,00000000,0,00000000,0,00000000,0,00000000,0,2
1,5,162,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
1,6,1B9,2,03482791,3,05644E5B,2,00000000,0,00000000,0,00000000,0,00000000,0,1
1,7,3FB,2,0487AA7E,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
1,8,20A,2,04E7120C,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
1,9,28E,2,021225EA,3,026651C4,3,00000000,0,00000000,0,00000000,0,00000000,0,1
1,10,3D3,2,00529973,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
1,11,14D,2,045BB979,3,048FA0C0,3,00000000,0,00000000,0,00000000,0,00000000,0,0
1,12,34B,6,000000B4,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
1,13,17D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
1,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,0,118,6,00000019,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
2,1,340,2,007FD8BE,3,036E690D,3,00000003,0,036E690B,0,00000000,0,00000000,0,1
2,2,361,2,010C5FC1,3,0500AD77,2,00000000,0,00000000,0,00000000,0,00000000,0,1
2,3,245,2,01FF84F0,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
2,4,3F2,2,06875447,3,035C137A,3,00000000,0,00000000,0,00000000,0,00000000,0,1
2,5,316,2,069425BC,3,016B5FF6,3,00000000,0,00000000,0,00000000,0,00000000,0,4
2,6,1A3,6,00000001,3,00000007,3,00000002,3,00000000,0,00000000,0,00000000,0,0
2,7,044,2,02F99573,3,06E30DD3,3,00000000,0,00000000,0,00000000,0,00000000,0,E
2,8,1AD,2,0041F576,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
